file_path,sentence,speaker_id,emotion
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616505092289.wav,E’ andato a scuola dopo pranzo,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613478292781.wav,Ieri un gatto ha bevuto dalla tazza,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615758087786.wav,Il capo mi ha affidato un altro lavoro,37ba93c8d818fb8cd2176f5d1f24c01fa95ec056f0b33955de06c864bdf39a26,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616269885308.wav,Gli operai si alzano presto,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613477604828.wav,E’ impegnato in una riunione,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613645340217.wav,Non sapevo che fosse in città,026c4643a1d88e86eb050ba36c1b9de370ec06a34d58152fba030b80c1f7f573,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613065322509.wav,Tommaso ha detto che dovevo scegliere io cosa fare,b383ef72f49b3aeb2da2c3989daafef86cc184282f0a19af80489c68c1a66883,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615758107727.wav,Vado in biblioteca,37ba93c8d818fb8cd2176f5d1f24c01fa95ec056f0b33955de06c864bdf39a26,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614636279467.wav,Il capo mi ha affidato un altro lavoro,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616505354569.wav,E’ impegnato in una riunione,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613478782979.wav,Tornerà a casa presto,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614067083453.wav,L’ho incontrato oggi dopo 2 anni,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613405721488.wav,L’ho incontrato oggi dopo 2 anni,415eb3920eb4b3d4645eb42bae62fd32cdd3e731c2662cbb0d480c3792b43066,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614013150644.wav,Gli operai si alzano presto,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613051944794.wav,E’ una notte stellata,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614011945783.wav,Il cane ha riportato qui la palla,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615123548196.wav,Tornerà a casa presto,2aba5dd8596b2dc0a86cc0fd514986ef09f279ee4cda6416ffa2dc51f2ed047e,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614279260767.wav,E’ una notte stellata,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613405705709.wav,E’ andato a scuola dopo pranzo,415eb3920eb4b3d4645eb42bae62fd32cdd3e731c2662cbb0d480c3792b43066,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615239617236.wav,Ieri un gatto ha bevuto dalla tazza,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614343306064.wav,Ho preso 6 nella verifica di matematica,11bbad168daee9a2eef86fa4ef93315f9f11468c1c180950b2c6e4e7953f7858,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614012942993.wav,Il capo mi ha affidato un altro lavoro,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613675263192.wav,Vado in biblioteca,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614635951941.wav,Non sapevo che fosse in città,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614549846705.wav,Ieri un gatto ha bevuto dalla tazza,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614418421952.wav,Gli operai si alzano presto,8a59ade19c6fb89d70b2f672d9bad3fb160300086d9ec10e12148c0c17bb7326,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613323244910.wav,L’ho incontrato oggi dopo 2 anni,82639d688402cac2d437f6531921b9ef3fbef80baebf84d7afa156ac79cc2566,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614196473707.wav,Vado in biblioteca,b069c4c181f02bf6e0d1b29de3b7e28a4529e315dbb223413e603a2fb5388201,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614343162980.wav,Non sapevo che fosse in città,11bbad168daee9a2eef86fa4ef93315f9f11468c1c180950b2c6e4e7953f7858,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613478301822.wav,Ho preso 6 nella verifica di matematica,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614454946029.wav,E’ una notte stellata,e46f9194e57eeb9841e6d67201cbf4575c56d0475d3ca0ff59c1cde5ea87af55,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614080554251.wav,L’ho incontrato oggi dopo 2 anni,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614550494310.wav,Il cane ha riportato qui la palla,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615110530854.wav,Il cane ha riportato qui la palla,6ef077621c61b092619f41ae11d405d5e1c9b3f1f36fa8f749e877ecce1b3046,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614243760195.wav,L’ho incontrato oggi dopo 2 anni,7683478958e7af8a20162abe0c2525f3102d8173ef7aab8e6e28fe1b60340b3d,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615407775050.wav,Il capo mi ha affidato un altro lavoro,ed860454cf73649132fa02111777bd8d3f8fd750f5d1159546c6300ab27fd679,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1612982093805.wav,Il cane ha riportato qui la palla,b3c7c357c77848765caaded035be8800169fb4dc53996f78ed5b0b24403427f4,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614166727794.wav,L’ho incontrato oggi dopo 2 anni,7863bdcbc024a642e82a1a8bc43c59e1ee7818a4f500ead1b0896e6391e2a591,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614958432147.wav,L’ho incontrato oggi dopo 2 anni,4e0461b76a08a248fe7186f12c3554407c40ea4493e2b3093d9eafdbb1bbef42,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613299809126.wav,La cascata fa molto rumore,70113f8cd1c830e7e298172ded0a32b93dec97c75266b7193bb78afa6a929cd0,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614550125700.wav,Non sapevo che fosse in città,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616256756877.wav,Ho preso 6 nella verifica di matematica,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614098081653.wav,Giovanni parte per Roma domani,e01e555174c6c94fd231123bc5306f627c784828ac68826da144ea95f7d3d2ac,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614279209245.wav,Oggi c’è una partita di basket,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613592834270.wav,L’ho incontrato oggi dopo 2 anni,fb7563e83d223b1a449d9e4a988b27c239bc1b8d03db70ca0c5392f8358de15d,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614279180944.wav,Gli operai si alzano presto,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615123751190.wav,L’ho incontrato oggi dopo 2 anni,2aba5dd8596b2dc0a86cc0fd514986ef09f279ee4cda6416ffa2dc51f2ed047e,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615758136713.wav,Giovanni parte per Roma domani,37ba93c8d818fb8cd2176f5d1f24c01fa95ec056f0b33955de06c864bdf39a26,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614604739414.wav,Ho preso 6 nella verifica di matematica,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616504779426.wav,Tommaso ha detto che dovevo scegliere io cosa fare,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613316453907.wav,La cascata fa molto rumore,976dd836c8218d80deda1fa6934cd87a25819f518e6b57f878e8d13854b3cbf6,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614263780464.wav,Ieri un gatto ha bevuto dalla tazza,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614266037254.wav,Ho preso 6 nella verifica di matematica,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613323164977.wav,Giovanni parte per Roma domani,82639d688402cac2d437f6531921b9ef3fbef80baebf84d7afa156ac79cc2566,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615407724080.wav,Ieri un gatto ha bevuto dalla tazza,ed860454cf73649132fa02111777bd8d3f8fd750f5d1159546c6300ab27fd679,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613645599619.wav,Il cane ha riportato qui la palla,026c4643a1d88e86eb050ba36c1b9de370ec06a34d58152fba030b80c1f7f573,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614549834573.wav,Tornerà a casa presto,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616328400645.wav,E’ una notte stellata,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616256334083.wav,Zia Marta ha detto che devo stare a casa stasera,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613492549430.wav,Non sapevo che fosse in città,e46f9194e57eeb9841e6d67201cbf4575c56d0475d3ca0ff59c1cde5ea87af55,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1612982161493.wav,Gli operai si alzano presto,b3c7c357c77848765caaded035be8800169fb4dc53996f78ed5b0b24403427f4,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613333995585.wav,L’ho incontrato oggi dopo 2 anni,8d062a0010a51aaf0af404c7080cbae838fd506815da1c88e1849b3e240bfcf9,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614266162327.wav,E’ impegnato in una riunione,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613405777889.wav,Il cane ha riportato qui la palla,415eb3920eb4b3d4645eb42bae62fd32cdd3e731c2662cbb0d480c3792b43066,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615123559897.wav,Non sapevo che fosse in città,2aba5dd8596b2dc0a86cc0fd514986ef09f279ee4cda6416ffa2dc51f2ed047e,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614266230551.wav,Non sapevo che fosse in città,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614935170336.wav,Giovanni parte per Roma domani,7722aba40e28d98f1440213fb4a13b66ff1c48b32ecd6c9b836221628f21e158,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615123554049.wav,E’ una notte stellata,2aba5dd8596b2dc0a86cc0fd514986ef09f279ee4cda6416ffa2dc51f2ed047e,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613477698323.wav,Gli operai si alzano presto,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613384855126.wav,Oggi c’è una partita di basket,659dfe05a37f6ae639f658233bc7a05082f075c71da9ab3da5f6962008a6b13a,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615929537083.wav,E’ andato a scuola dopo pranzo,0e858ac8241c97fa44ae4c7a49289f859aef6eb53facfc3f50133ed4d28201d1,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616505300581.wav,Zia Marta ha detto che devo stare a casa stasera,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616255600489.wav,E’ impegnato in una riunione,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614279393879.wav,Ieri un gatto ha bevuto dalla tazza,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613478698566.wav,Il capo mi ha affidato un altro lavoro,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613065358479.wav,Il cane ha riportato qui la palla,b383ef72f49b3aeb2da2c3989daafef86cc184282f0a19af80489c68c1a66883,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613675298688.wav,Oggi c’è una partita di basket,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613326340345.wav,Vado in biblioteca,f5c429e542a8b50b7b9012a5afbbb1eefc7450d33cb7f3a0ef61fefd9b25ffad,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614636509825.wav,E’ una notte stellata,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614278806154.wav,Non sapevo che fosse in città,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614196499838.wav,Vorrei il numero telefonico del Signor Piatti,b069c4c181f02bf6e0d1b29de3b7e28a4529e315dbb223413e603a2fb5388201,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615123660387.wav,Ieri un gatto ha bevuto dalla tazza,2aba5dd8596b2dc0a86cc0fd514986ef09f279ee4cda6416ffa2dc51f2ed047e,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613478037501.wav,L’ho incontrato oggi dopo 2 anni,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615239203008.wav,E’ andato a scuola dopo pranzo,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615407629964.wav,Vado in biblioteca,ed860454cf73649132fa02111777bd8d3f8fd750f5d1159546c6300ab27fd679,surprise
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614951631538.wav,E’ andato a scuola dopo pranzo,d4bbc5043503b9aed309ede00854ee48937684b57a1cc030ee5f42986fbfed7c,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613671614352.wav,Tornerà a casa presto,b830cbf6e79aeeeec1fbf2ef3be741628ffc574c9b15f30634b8e8cc56bd17b9,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613994293936.wav,Vado in biblioteca,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1617135480050.wav,E’ andato a scuola dopo pranzo,28043d2516f2d956b81ce66cc01fbd427ac54ff1eb3a07dae906e9be50a92024,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613562322650.wav,E’ una notte stellata,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613324357435.wav,Tornerà a casa presto,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616149732681.wav,Il capo mi ha affidato un altro lavoro,da69a545ccd6500d3d5ef76d48c097ac794b42b4570edd2eb00e539c0667ce10,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614278852934.wav,Tommaso ha detto che dovevo scegliere io cosa fare,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614409808909.wav,Ho preso 6 nella verifica di matematica,7a49d0e37774f8a5296044c04481158b1264d9f7b9a2029223f5c4b139418860,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613824074999.wav,Ho preso 6 nella verifica di matematica,bf4fccd616251b678c56b9cb7a46819b1266853c180637642f5bc7d6b01f5554,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1617135448748.wav,Zia Marta ha detto che devo stare a casa stasera,28043d2516f2d956b81ce66cc01fbd427ac54ff1eb3a07dae906e9be50a92024,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614254491929.wav,Non sapevo che fosse in città,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1612887953018.wav,Tornerà a casa presto,7c878d2b0e66ca031b5ab080c5d72bf3e745b2b4516328cff6ecc7113c4d07b2,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614799092895.wav,Il cane ha riportato qui la palla,1cd62752ceb5d75ca20a834e891d7bb0b5a6e218724761f7fad1605af89f25ca,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613562390332.wav,L’ho incontrato oggi dopo 2 anni,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616006898391.wav,Vorrei il numero telefonico del Signor Piatti,20ef422a2413d774f66bd50f6edd23c98758d89a67bf3c49995ae29f51519fa1,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613326180308.wav,Zia Marta ha detto che devo stare a casa stasera,db109cef7dea29ab1884febecc35c4398d5d7d10a76d54d6edcdd1c179b49f3f,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614359087222.wav,L’ho incontrato oggi dopo 2 anni,9299497bc321d5d9ece8f0e6f4932161650ff277c3446699bc45b73ce8595260,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613327358504.wav,L’ho incontrato oggi dopo 2 anni,c0fde790c8900bbbac6957c9ee52eacc1b5d77848c779e2113ee9ee45b7eaa09,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616245944988.wav,Gli operai si alzano presto,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614175494461.wav,Vorrei il numero telefonico del Signor Piatti,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614016795543.wav,Il capo mi ha affidato un altro lavoro,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1617866127603.wav,Tommaso ha detto che dovevo scegliere io cosa fare,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614349528708.wav,Vorrei il numero telefonico del Signor Piatti,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614030631527.wav,E’ andato a scuola dopo pranzo,c09213cf20b32fe2436b92ded92caeed5d938b454c0cd94fea66658823c812b3,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614118239063.wav,E’ impegnato in una riunione,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613463231526.wav,Il capo mi ha affidato un altro lavoro,a8fdca3df5af02253033261470661d5347db3cbee7e6e7b19a5faae9479f30ec,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614112145970.wav,Zia Marta ha detto che devo stare a casa stasera,4954115d5424d7984df5dde107e76301ad62780dac462a33d2ecc12a8fc5c2ee,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615910706039.wav,Oggi c’è una partita di basket,9e818c36663ed2ff3ef74a3a8e96c1127a5bad36f4ccaaf1bae0823e51326eb5,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615999986658.wav,Oggi c’è una partita di basket,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615738152527.wav,La cascata fa molto rumore,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1617790021189.wav,La cascata fa molto rumore,d9dacb3ee168be4dbc39386975b6964d353c438d8f57a68914a3228b5385fe69,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614335623127.wav,Il cane ha riportato qui la palla,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616872267044.wav,Il cane ha riportato qui la palla,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613324401979.wav,Il capo mi ha affidato un altro lavoro,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1620241035484.wav,Tommaso ha detto che dovevo scegliere io cosa fare,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1620240437364.wav,E’ andato a scuola dopo pranzo,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614348816307.wav,Ho preso 6 nella verifica di matematica,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613562594796.wav,Gli operai si alzano presto,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614274154997.wav,Ho preso 6 nella verifica di matematica,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614174318448.wav,La cascata fa molto rumore,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613918566491.wav,Vorrei il numero telefonico del Signor Piatti,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614173940870.wav,Il cane ha riportato qui la palla,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1616505562295.wav,Non sapevo che fosse in città,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613577081283.wav,Il capo mi ha affidato un altro lavoro,dae87ca745e9dcc3501789d0877435007bbb055c6478889b5d686434f0948632,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614880389339.wav,Tommaso ha detto che dovevo scegliere io cosa fare,f12c2c31c3d353aa849a8df40e3d057a8ff361efeb5ae08c0899914f277c0a67,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614802466392.wav,E’ impegnato in una riunione,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614349047610.wav,Il capo mi ha affidato un altro lavoro,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615739021689.wav,E’ una notte stellata,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1615231693058.wav,Zia Marta ha detto che devo stare a casa stasera,7ce215563f7b620fdd32c6618a95215100b4fbede0eb4fc0669b3d649fbd4dc5,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1620240463418.wav,E’ impegnato in una riunione,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1614108102277.wav,Tommaso ha detto che dovevo scegliere io cosa fare,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,anger
C:/Users/miche/PycharmProjects/EmotionRecognition/audio\1613656579184.wav,Ieri un gatto ha bevuto dalla tazza,3111cf7b7ed6fc33e48bfa682fc101fcb6f6d842421d031cb7c79bdec5a1a86e,anger
